set,family,n_genes_annotated,n_genes_present,coverage,mean_expression,internal_consistency,internal_consistency_perturbed,cronbach_alpha,alpha_null_expected,split_half,split_half_sb,split_half_null,null_mean,null_sd,null_z,null_skew,n_control,null_p_empirical,null_p,var_null_mean,var_null_sd,var_null_z,var_null_skew,var_n_control,var_null_p_empirical,var_null_p,delta_mean,delta_p,cohens_d,n_genes_tested,frac_same_direction,direction_p,cross_perturbation_rho,cross_perturbation_p,cross_perturbation_tertile_swap,method_agreement_mean,method_agreement_min,delta_q,direction_q,null_q,var_null_q,null_q_normal,var_null_q_normal
complex|Ikaros complex (mouse),complex,12,8,0.6666666666666666,5.390672025,0.09246244262067048,0.04889240506329113,0.44905468782161784,0.14895103008908966,0.315539813806495,0.47971153817608186,0.14304861031000177,0.02140918373556825,0.08655246580274657,0.8209270322469252,1.7152037976012018,10000,0.16268373162683733,0.2058439161347203,0.014291073080400635,0.06481929913670055,1.2059891202373305,1.472781150840424,10000,0.1131886811318868,0.11391084273250474,-0.24296897227202718,3.453057900762162e-09,-0.8535454304680001,8,0.625,0.36328125,0.5222005842259007,7.97909434799708e-07,0.11594202898550725,0.750462512171373,0.6374878286270692,5.733835635214621e-09,0.5377475247524759,0.2627735367727168,0.19870901798709015,0.3248396424716803,0.1986391752532708
complex|Mi2/NuRD-BCL6-MTA3 complex (human),complex,5,5,1.0,5.446300079999999,-0.002512171372930849,-0.00400925024342742,-0.012688358185466153,0.05721005143235015,-0.06022281621295992,-0.12816403132980683,0.004201288322851331,0.01199080598831552,0.1265525171276387,-0.1146004654069339,1.4208031652278181,10000,0.45215478452154784,0.5456190946002606,0.019241726630964014,0.11515745892975675,-0.18890567928530114,1.2810764726746682,10000,0.48335166483351666,0.5749166288526536,-0.47961839853651367,2.2828281006953013e-14,-1.8901693218641613,5,0.8,0.1875,0.7462999026290166,2.937783962575785e-15,0.030303030303030304,0.49542494005807636,0.016358524325996594,7.924544418791812e-14,0.4142478813559322,0.5343461120796351,0.5632980734112553,0.6480314257963005,0.6690713043339067
complex|NuRD.1 complex (human),complex,8,8,1.0,5.173960774999999,0.10533714703018505,0.08075532062873836,0.4850446436390259,0.1340094170695114,0.3940302930583311,0.5653109477181835,0.019082962255424173,0.018976305292808478,0.08522441149293933,1.013334562533546,1.7424643153316937,10000,0.13108689131086892,0.1554501920130249,0.01829245305327586,0.07054007804752475,1.2339750165610086,1.4607680301584354,10000,0.11078892110788921,0.1086061069825085,-0.5620468990886784,1.621140829033298e-14,-1.9422168250174112,8,0.875,0.03515625,0.5327166504381694,4.3349095828181165e-07,0.05555555555555555,0.7310694579681921,0.47604673807205455,6.384160334274633e-14,0.18041799950787402,0.22527589034109113,0.19554957165082407,0.2607487075025516,0.19105001410485808
"complex|TIM (TIMM17ab, TIMM23, TIMM44) complex, mitochondrial (human)",complex,4,3,0.75,4.719032366666667,0.6026858162934113,0.5297387211944175,0.8198425254792303,0.08528490561273609,,,,0.030142078059071802,0.2578425798062867,2.2205166371841423,0.8427505232093585,10000,0.034096590340965904,0.013191858799657355,0.012741946608244148,0.21278613178009925,2.772473303358116,0.8345695575607127,10000,0.0108989101089891,0.0027816041228908915,0.7202301019142949,1.5318604346258757e-13,1.448401310375958,3,0.6666666666666666,0.5,0.7194498539435249,8.057502240492612e-14,0.029850746268656716,0.9374188575137944,0.88356864654333,3.977649554850257e-13,0.5377475247524759,0.09298097386914028,0.037733676831520034,0.03454076584881857,0.00821743961025126
complex|CTF18-CTF8-DCC1-RFC3 complex (human),complex,4,4,1.0,2.9523403249999998,0.27240344044141523,0.12801038623823432,0.5996079534545197,0.0374233717820562,0.4682183340553866,0.6378047776615268,-0.042353040737604083,0.00962602158390138,0.1427120528564322,1.8413120237424303,1.0894347749718976,10000,0.05729427057294271,0.0327879233662022,0.006920270204479115,0.15460575727980763,1.7171622513155251,1.2081629958423163,10000,0.06879312068793121,0.04297476530514925,-0.6497011087206845,1.5604603728706164e-14,-2.0879638756182635,4,1.0,0.0625,0.7493914313534568,1.9537762623284246e-15,0.06060606060606061,0.877885090685067,0.756406745429936,6.297399678132657e-14,0.24428410794602698,0.13241681151033832,0.14166166321756452,0.0757796283876174,0.08927108617571641
complex|NRD complex (Nucleosome remodeling and deacetylation complex) (human),complex,7,7,1.0,5.535399928571429,0.22107849955951223,0.05979505726341167,0.6651918285999004,0.12635253060443763,0.4690643467717866,0.6385892460089142,0.082833076838872,0.020242688598321536,0.09836213950563678,2.041799944273086,1.6755153331301742,10000,0.045795420457954206,0.020585689899518107,0.022874846408865425,0.07519735129004088,2.6357797149817546,1.3256919666471991,10000,0.023797620237976203,0.004197210371293872,-0.2537559134785232,1.7146377737159931e-06,-0.6292153708275673,7,0.7142857142857143,0.2265625,0.6407010710808179,2.0264858844426607e-10,0.02857142857142857,0.8103238818827916,0.7465037306265052,2.480610808034181e-06,0.4508664553568243,0.11413829936318032,0.06685387495733186,0.05106269606854777,0.011791085601253368
"complex|Ubiquitin E3 ligase (SKP1A, SKP2, CUL1) (human)",complex,3,3,1.0,5.029934033333333,-0.12464297306069454,-0.21947419668938659,-0.4980976674809229,0.012952420912815428,,,,0.004355079519636553,0.21883139057079254,-0.5894860524527896,0.8433329517451157,10000,0.6721327867213278,0.7222323671293579,0.026707929243752104,0.1692255922406442,-0.8943736009457767,0.6069132539079151,10000,0.8029197080291971,0.814438983896089,0.3300411693554677,8.65661311687831e-12,1.0015529296868102,3,0.6666666666666666,0.5,0.4312317429406037,7.260474977816799e-05,0.13432835820895522,0.5475202190155489,0.2633398247322298,1.7346495307995198e-11,0.5377475247524759,0.7279809617708772,0.8386038048177561,0.7796520832738038,0.8451060969926192
complex|CASK-LIN7C-APBA1 complex (human),complex,3,3,1.0,3.467143966666667,0.19548036351833828,0.14440116845180131,0.42160866166536415,0.09647668697287899,,,,0.03436946364816625,0.2423680389906973,0.6647365739356247,0.795703380809095,10000,0.23627637236276372,0.25310949828274787,0.009583141025641097,0.18550848836653824,1.0020955058692025,0.7034473772229282,10000,0.1620837916208379,0.1581487341219135,-0.3844306452886441,5.249275167366489e-10,-0.905364365452129,3,0.6666666666666666,0.5,0.614240506329114,1.7388434693609084e-09,0.07246376811594203,0.7851778660126753,0.5597127555988316,9.234048826804614e-10,0.5377475247524759,0.3382605726247803,0.2554730621254682,0.3801136635957605,0.25720134114524545
complex|CoREST-HDAC complex (human),complex,7,7,1.0,5.088312699999999,0.08805582603050958,-0.03179510363054669,0.4033086986068639,0.14588326549510283,0.24888835914932858,0.3985758331815297,0.12659930994735283,0.023818841053461336,0.10364494495223761,0.6197792377298322,1.6390377730734322,10000,0.20537946205379462,0.2677015698404641,0.011765582023461797,0.07779964967249835,0.980598811539583,1.4763944342925257,10000,0.1451854814518548,0.1633953103219002,-0.186900017139127,9.214653774708778e-08,-0.6378104144506282,7,0.7142857142857143,0.2265625,0.7678432327166504,1.5046317213618386e-16,0.029850746268656716,0.8123580853194209,0.6699042715817308,1.4239835442006986e-07,0.4508664553568243,0.3084241115059001,0.23582464183488194,0.3958581920442938,0.26359627104529315
complex|AKAP250-PKA-PDE4D complex (human),complex,5,3,0.6,3.9705878,0.23352807530022726,0.3007951963648166,0.4775442477876108,0.009823200961931823,,,,0.0032959850697826085,0.21765248621505123,1.057796739353412,0.8354070402806261,10000,0.1526847315268473,0.1450740598390926,0.021377288218111072,0.23418313914373676,0.9059182819814471,0.8544207409499319,10000,0.18538146185381463,0.1824895534898931,-0.7404394448383428,2.8503881951363234e-13,-1.4244545035585805,3,0.6666666666666666,0.5,0.7721032132424538,8.048360779969819e-17,0.045454545454545456,0.8299212917883804,0.640968841285297,7.030238433983345e-13,0.5377475247524759,0.2501879918859151,0.2806559065347821,0.24800529442656682,0.2871154290574238
complex|LSD1 complex (human),complex,13,12,0.9230769230769231,5.142474425,0.19440153728128415,0.10842332772712522,0.7433105652318972,0.22481841522223414,0.6534919037388351,0.7904385890988342,0.038759665193654605,0.023598034618335265,0.06388218281994114,2.6737267751851417,1.8660200898009822,10000,0.025297470252974703,0.003750676977092126,0.013292425865273981,0.04972677474138449,3.6420844174573896,1.705813818163728,10000,0.008999100089991,0.00013521967582701822,-0.6784564308376647,1.149055714851407e-14,-2.904425393377937,12,0.8333333333333334,0.019287109375,0.8337877312560857,1.4733909645365918e-21,0.0,0.9000324569944823,0.8222736124634858,5.990150412456258e-14,0.12358730279126212,0.07545824364931929,0.03285805873194193,0.011449666134987322,0.0005131261934221783
complex|MRN-TRRAP complex (MRE11A-RAD50-NBN-TRRAP complex) (human),complex,4,3,0.75,4.4057458,0.7731824083089905,0.6493589743589744,0.9109249428005124,0.08150004171399712,,,,0.028727544628367484,0.26630533833761916,2.7954935801429968,0.8835919863982145,10000,0.0081991800819918,0.0025910265500567885,0.0005481118143460627,0.24015689922482478,3.2172063304803777,0.9059891793538297,10000,0.0035996400359964,0.0006472273505970568,0.11208252604584502,0.02080062491780506,0.29138402600287205,3,0.6666666666666666,0.5,0.7824245374878286,1.6685381771478923e-17,0.015151515151515152,0.9662747772527475,0.9344198445171759,0.02409028394523225,0.5377475247524759,0.03214325184022951,0.0167277389908068,0.00818764389817945,0.0021771892942019705
