set,family,n_genes_annotated,n_genes_present,coverage,mean_expression,internal_consistency,internal_consistency_perturbed,cronbach_alpha,alpha_null_expected,split_half,split_half_sb,split_half_null,null_mean,null_sd,null_z,null_p_empirical,null_p,var_null_mean,var_null_sd,var_null_z,var_null_p_empirical,var_null_p,delta_mean,delta_p,cohens_d,n_genes_tested,frac_same_direction,direction_p,cross_perturbation_rho,cross_perturbation_p,cross_perturbation_tertile_swap,method_agreement_mean,method_agreement_min,delta_q,direction_q,null_q,var_null_q
complex|CyclinD3-CDK4-CDK6 complex (human),complex,3,3,1.0,10.144328333333334,0.1302616055676419,-0.2531728262599826,0.3100179459218109,0.07772256422808535,,,,0.027323278241387156,0.1194989974589744,0.861415823690026,0.14285714285714285,0.1945045320136804,0.014623763858673111,0.12741418342184735,0.9075743265261997,0.19047619047619047,0.18205158181025455,-0.5230282041883977,9.090110917649066e-26,-1.4860068303112088,3,0.6666666666666666,0.5,0.21967387451258416,0.0060251459616074785,0.16428571428571428,0.7167215106718959,0.4091800657146766,4.362416727196921e-25,0.5379986244841822,0.5264746372584826,0.45173624066953727
complex|CyclinD3-CDK4-CDK6-p21 complex (human),complex,4,4,1.0,10.44349775,0.11377731597233498,-0.12318773166955062,0.33929652133917526,-0.04165689579973117,0.21206862195279647,0.3499284085271129,-0.005826235423716552,-0.010098713168310043,0.08556505557596555,1.4477408833173326,0.19047619047619047,0.07384476573283598,0.007626746201830639,0.10308875879610657,1.0297007259584292,0.23809523809523808,0.15157525735153654,-0.16057654617748593,3.7415057767336745e-05,-0.35698091852916536,4,0.5,0.6875,0.2246914375946634,0.0049422328092130485,0.17266187050359713,0.7168729292073971,0.4565175038089354,4.7320822859335765e-05,0.6875,0.30007827529616077,0.4039066134235357
complex|p34(SEI-1)-CDK4-CyclinD2 complex (human),complex,3,3,1.0,9.487492000000001,-0.08810472159986722,-0.1148109328388293,-0.3208511709896752,0.23284204082593662,,,,0.09187569676700116,0.172283736752538,-1.0446744525014897,0.9047619047619048,0.8519132718961091,-0.003019864849750868,0.1461831691830126,-0.5820427702151894,0.7142857142857143,0.7197310638940573,-0.7023178848646604,3.0311398220796876e-24,-1.3663641173373764,3,0.6666666666666666,0.5,0.2988140891366698,0.00015888650161808275,0.16296296296296298,0.4613431783839958,-0.002892601677386913,1.0839356003756963e-23,0.5379986244841822,0.9122644174411106,0.8471534246575828
"complex|pRb2/p130-multimolecular complex (DNMT1, E2F4, SuV39H1, HDAC1, RBL2) (human)",complex,5,5,1.0,10.544227000000001,0.1499437174616575,0.20989090728669865,0.4686400576977202,0.19612278445787587,0.246410579780774,0.39539231097366667,0.08375507234995752,0.04652410678529294,0.06134390559606511,1.685898699658249,0.09523809523809523,0.045907656227667515,0.04423430718360013,0.08064049050487714,1.3108726102262989,0.14285714285714285,0.0949504029502608,0.25519544032113956,5.2150041841761095e-05,0.34007642311109115,5,0.6,0.5,0.11875221552640908,0.14110231876336748,0.22627737226277372,0.49849040292213737,-0.1138246251188925,6.563856835191894e-05,0.5379986244841822,0.22692741917278303,0.30010081902158187
"complex|pRb2/p130-multimolecular complex (RB2, E2F4, HDAC1, SUV39H1, P300) (human)",complex,5,5,1.0,10.173236,0.028727500514119386,0.15639578513883118,0.1288332711211257,0.14352307827913144,0.0655912655990817,0.12310773880490827,0.06696312254442531,0.032427942115574024,0.08484321641732263,-0.04361505560153552,0.47619047619047616,0.5173943747582942,-0.0103798936043554,0.055128967623566845,0.7093801281661756,0.23809523809523808,0.2390443080151906,0.60434706454629,2.1466481954656358e-19,0.9658223580549394,5,0.8,0.1875,0.187025877348458,0.019795297578079008,0.23134328358208955,0.4515150865255566,-0.0417864871575618,5.031357455889119e-19,0.40074282786885246,0.8047434100859805,0.5261196640456334
"complex|DCS complex (Ptbp1, Ptbp2, Hnrph1, Hnrpf) (mouse)",complex,4,3,0.75,10.332458033333333,-0.08965700122306286,0.017856515276494307,-0.32773923823591433,0.04724012942982272,,,,0.016258753558247026,0.1412464475919804,-0.7498649104950905,0.7142857142857143,0.7733319650557504,-0.018171345152666385,0.06431361069721099,-1.1115167582014875,0.8571428571428571,0.8668270096216082,-0.26203635837605627,5.1760518615769455e-06,-0.4069148161546059,3,0.6666666666666666,0.5,0.42822016692984427,2.7249312686431247e-08,0.11267605633802817,0.6004667547591719,0.32222159084759333,6.787873543534896e-06,0.5379986244841822,0.8870554152093062,0.9160086839263804
complex|p19-Cdk4-cyclinD2 complex (mouse),complex,3,3,1.0,10.06237,-0.1112360330912463,-0.2547098820177914,-0.4291911386839804,0.012058492748799608,,,,0.00405207217153189,0.1458297246653368,-0.7905665702061203,0.7619047619047619,0.7854015194497672,-0.06381946022881015,0.10016224932909013,-0.4733976441228438,0.6666666666666666,0.6820352448335238,-0.4606182200331532,1.7386271445655406e-23,-1.261211259801071,3,0.6666666666666666,0.5,0.1253552898714189,0.12014509167801067,0.22962962962962963,0.5348462524580021,-0.015784816702925607,5.62581627233255e-23,0.5379986244841822,0.8926498428292449,0.83167898717229
complex|SMARCA2/BRM-BAF57-MECP2 complex (human),complex,3,3,1.0,9.091813499999999,-0.07469793233828688,0.07319362354434511,-0.26345251299495875,-0.0029273201226660797,,,,-0.000973872815894769,0.13109494508098538,-0.5623714894334655,0.7619047619047619,0.7130685300673478,-0.015485996110732281,0.10385769518009781,-0.5701256524600918,0.7619047619047619,0.715703761231862,0.13342142277184357,0.021041424969797898,0.17130229455031526,3,0.6666666666666666,0.5,0.11621281943862588,0.149864498047447,0.2014388489208633,0.49133639527793393,0.18185175952594354,0.023657426780631558,0.5379986244841822,0.8697603720826802,0.845708862875565
complex|ELK1-SRF-ELK3 complex (human),complex,3,3,1.0,9.1713,0.059444823269221736,0.309540495785759,0.1593852176212252,-0.023984405129762708,,,,-0.00786897984291398,0.07802804855668112,0.8626872561504296,0.14285714285714285,0.19415472049682447,0.03991340696965433,0.12761394225780456,0.1530508027101789,0.3333333333333333,0.4391791062103324,1.11815160387416,3.897216482769465e-24,1.306102430376285,3,1.0,0.125,0.004907995230575875,0.951669970063171,0.2805755395683453,0.48463670697838585,-0.2508833934245651,1.3716974549590162e-23,0.32217874794069196,0.5259827882550335,0.7011180731286378
complex|AP1G1-PACS1-FURIN complex (human),complex,3,3,1.0,8.481662333333334,0.1735946502725736,0.06483026232280446,0.3865707295975276,0.1858500258043217,,,,0.07071111724446467,0.12073770177641541,0.8521243283115558,0.2857142857142857,0.19707254523657597,0.0004729897933781547,0.15475878500325665,1.118654818048309,0.19047619047619047,0.13164371374432488,0.5190913461374353,1.1617735665469095e-16,0.8518715634220874,3,0.6666666666666666,0.5,0.05915374947633012,0.46469518392742737,0.24817518248175183,0.8585668399625943,0.8011337768994908,2.346797604729038e-16,0.5379986244841822,0.5302130637370448,0.37075893816921024
complex|Smarcb1/Ini1-Smarca2-Mecp2 complex (mouse),complex,3,3,1.0,9.081178833333333,-0.04243198291319864,-0.059852144952523924,-0.13910057519978247,0.0327007474055734,,,,0.011143175922618745,0.07423037834574182,-0.7217416916061117,0.7619047619047619,0.7647733478557965,0.024058575330208935,0.10083522376388306,-0.6593981325325627,0.8571428571428571,0.7451799294940059,-0.16577127254774057,0.005170682316103316,-0.2337387442118739,3,0.6666666666666666,0.5,0.18698720634204505,0.019821224083607925,0.2,0.3608626308172848,-0.08508297981920489,0.006010053851072539,0.5379986244841822,0.8861941605928505,0.8560375437578852
complex|SWI/SNF-related complex (mouse),complex,7,5,0.7142857142857143,9.402061300000002,0.015006737669253489,0.0402173171503172,0.07078469872708895,0.10322530027447327,0.013063602519180382,0.025790290928812732,0.07160099989934385,0.022503395893539415,0.060741720062164314,-0.1234186028418967,0.5714285714285714,0.5491121866239285,-0.0027921550800402463,0.05613190385828512,0.31709048733194894,0.38095238095238093,0.375587471371422,0.13282368354742358,0.01623315221488354,0.2032660729414206,5,0.6,0.5,0.35503528729335176,5.816899567525993e-06,0.17692307692307693,0.4572690282305203,-0.09163292172148572,0.018410124422026313,0.5379986244841822,0.8104225119906893,0.656693487706754
complex|MGC1-DNA-PKcs-Ku complex (human),complex,4,3,0.75,9.749350433333333,-0.11540130171409195,0.2138585164465999,-0.4500846033609167,0.1666836100075335,,,,0.06250714806276225,0.12391335800418503,-1.4357487573764691,0.9523809523809523,0.924463077126986,0.030615784185328336,0.08027073638101846,-1.8190575106515254,1.0,0.9655486717554382,0.13379284743499958,0.01646807375727375,0.1664652827453618,3,0.6666666666666666,0.5,0.16995585060101187,0.034497175080362534,0.22058823529411764,0.4766905421913039,0.15090349709387277,0.01865626458599188,0.5379986244841822,0.9440762203609594,0.9728349264273048
"complex|Polycystin-1 multiprotein complex (ACTN1, CDH1, SRC, JUP, VCL, CTNNB1, PXN, BCAR1, PKD1, PTK2, TLN1) (human)",complex,11,9,0.8181818181818182,9.564751722222221,0.009897548943559887,-0.041818615016631616,0.08254221554584033,0.09524092481824208,0.04887748844384054,0.0931996138392812,0.033193896483778615,0.011561068884174625,0.04649063584854541,-0.035781828109085444,0.38095238095238093,0.514271838572021,-0.0037724126718691924,0.03679690912908333,0.3714975507175056,0.2857142857142857,0.3551334899436379,0.22009011861879993,3.871922015961532e-13,0.6717128347421835,9,0.5555555555555556,0.5,0.3155908607521511,6.334741832959189e-05,0.1925925925925926,0.5094204147273983,0.16276069677116983,6.620351905980128e-13,0.5379986244841822,0.803373231598529,0.6378947703981878
