set,family,n_genes,n_dropped,ic_raw,ic_corrected,null_raw,null_corrected,p_raw,p_corrected,q_raw,q_corrected,pass_raw,pass_corrected
"pathway|Platelet Activation, Signaling and Aggregation",pathway,163,1,0.059679538024172585,0.12152889306313379,0.03393030231328046,0.07353595571894551,0.0034982508745627187,0.012993503248375811,0.01729968349158754,0.047513215223374226,True,True
pathway|Platelet Sensitization by LDL,pathway,15,0,0.12408293460925038,0.2715092747098499,0.046930901604661,0.10316750598513315,0.0384807596201899,0.04297851074462768,0.11147076392068958,0.11503397785643261,False,False
pathway|Polymerase Switching,pathway,12,0,0.27417821413036714,0.6694714337050452,0.03353004722550177,0.0765754427799059,0.0004997501249375312,0.0009995002498750624,0.003264091224827838,0.005782624008330097,True,True
pathway|Polymerase Switching on the C-strand of the Telomere,pathway,21,0,0.14820069654656118,0.39163748306736157,0.03720128047391205,0.08328410148374021,0.001999000499750125,0.0014992503748125937,0.010868911094191124,0.008194586917067781,True,True
pathway|Post-chaperonin Tubulin Folding Pathway,pathway,14,0,0.1182501708817498,0.25630617759048074,0.03724036865390248,0.08092888111044672,0.034482758620689655,0.046476761619190406,0.10394875131374805,0.12188413369073041,False,False
pathway|Post-transcriptional Silencing by Small RNAs,pathway,7,0,0.1730462519936204,0.3524905313371497,0.07681673827425706,0.17148916669343073,0.11344327836081959,0.14992503748125938,0.24315963793129236,0.28129566652987875,False,False
pathway|Postmitotic Nuclear Pore Complex (NPC) Reformation,pathway,23,0,0.23875192832962752,0.6542368752928817,0.05094165002877297,0.11277682173368302,0.0004997501249375312,0.0004997501249375312,0.003264091224827838,0.003233585699362157,True,True
pathway|Pre-NOTCH Processing in Golgi,pathway,14,0,0.10937032891920108,0.26683412401775625,0.033902448303576124,0.07477225453637058,0.04397801099450275,0.03648175912043978,0.12310286905064988,0.10157186822138528,False,False
pathway|Prefoldin Mediated Transfer of Substrate to CCT TriC,pathway,20,0,0.08403029103860128,0.22785351972437978,0.05251097042846349,0.11448939625951916,0.1549225387306347,0.07546226886556721,0.2990465733675913,0.17337957127630874,False,False
pathway|Processing and Activation of SUMO,pathway,8,0,0.1034054291573088,0.2582590129490529,0.056568628551899224,0.12533513987573472,0.22788605697151423,0.18440779610194902,0.380787884416601,0.32652599531436327,False,False
pathway|Processing of Capped Intronless Pre-mRNA,pathway,24,1,0.13286155111097903,0.3464327081520856,0.04674435755891705,0.10335870773619772,0.0079960019990005,0.00399800099950025,0.034032164245745976,0.018494093710383113,True,True
pathway|Processing of Intronless Pre-mRNAs,pathway,18,1,0.18661582655390696,0.46834266529341934,0.0437845685961785,0.09718423291580677,0.0004997501249375312,0.0004997501249375312,0.003264091224827838,0.003233585699362157,True,True
pathway|Processing of SMDT1,pathway,14,0,0.056647112286210034,0.12441613649315127,0.051715295231084694,0.11500713418077191,0.4127936031984008,0.41679160419790107,0.5670451811131472,0.5563471477628795,False,False
pathway|Processive Synthesis on the C-strand of the Telomere,pathway,16,0,0.13829972658920028,0.3648177768712745,0.0275653616997038,0.06203368444877162,0.009995002498750625,0.004497751124437781,0.04007648685309855,0.020441639136667987,True,True
pathway|Processive Synthesis on the Lagging Strand,pathway,11,0,0.18562232026346856,0.45834161553536434,0.027986441931274465,0.06379034216876989,0.006496751624187906,0.004497751124437781,0.028832805819312562,0.020441639136667987,True,True
pathway|Programmed Cell Death,pathway,155,1,0.08755768959283611,0.21660924030526565,0.04160606415875923,0.09132444441605055,0.0004997501249375312,0.0004997501249375312,0.003264091224827838,0.003233585699362157,True,True
pathway|Prolactin Receptor Signaling,pathway,9,0,0.05699286094022936,0.14846227186496608,0.03874366408445355,0.08333261217493033,0.3213393303348326,0.26936531734132935,0.4808514330730888,0.41658359204612144,False,False
