set,family,n_genes_present,ic_day0,icc,retest_rho,hr_ic_null_mean,hr_ic_null_sd,hr_ic_null_skew,hr_ic_z,hr_ic_exceed,hr_ic_p_empirical,hr_ic_n_control,hr_icc_null_mean,hr_icc_null_sd,hr_icc_null_skew,hr_icc_z,hr_icc_exceed,hr_icc_p_empirical,hr_icc_n_control,hr_rho_null_mean,hr_rho_null_sd,hr_rho_null_skew,hr_rho_z,hr_rho_exceed,hr_rho_p_empirical,hr_rho_n_control,icc_q_stored,ic_q_stored,retest_rho_q_stored,hr_ic_q,hr_icc_q,hr_rho_q
regulon|BCL11B mouse,regulon,8,0.08838248217947463,0.6068235450408627,0.5168831168831168,0.025241235475051256,0.05843411690320321,0.9047729129665935,1.0805544782856489,1355,0.13558644135586442,10000,0.42629818201349207,0.12311332314263965,-0.22082439199967427,1.4663349052662082,628,0.0628937106289371,10000,0.4362351811346548,0.12886565789744958,-0.23575979642882108,0.625829542674908,2781,0.27817218278172184,10000,0.8206176468355192,0.2340764926650381,0.9999999961394392,0.27260559246668997,0.7341921545550364,1.0
regulon|BCL3 mouse,regulon,9,0.03852813852813851,0.39638372507024455,0.4016404647983595,0.02677742993848256,0.05334015158484096,0.8376965202026088,0.22029762271983208,3619,0.36196380361963804,10000,0.42543571523112766,0.12103347653065114,-0.24798469630887246,-0.2400326834660974,6121,0.6121387861213878,10000,0.43889814080656187,0.12722053708170486,-0.27960809484233806,-0.29285897436727804,6329,0.632936706329367,10000,0.999999873896792,0.5580829521552586,0.9999999961394392,0.5196092187763391,1.0,1.0
regulon|BCL6 human,regulon,14,0.04609225361105059,0.15777619444891494,0.2793574846206425,0.04521027160809115,0.038898128738636246,0.7530613619736987,0.02267414992853879,4385,0.43855614438556145,10000,0.3961333099995797,0.11146775503912254,-0.14090508566031273,-2.1383503728679836,9816,0.9816018398160185,10000,0.43245792891319196,0.1230147310365396,-0.18980013182191086,-1.244570003954025,8841,0.8841115888411158,10000,0.999999873896792,0.7300746981415832,0.9999999961394392,0.5929573709295737,1.0,1.0
regulon|BCL6 mouse,regulon,12,0.04201826881252716,0.5641072651570384,0.513943950786056,0.03484781737401354,0.04523657826474007,0.89223156786063,0.1585100313412227,3775,0.3775622437756224,10000,0.4198612462727685,0.11728052202792501,-0.220926228580687,1.229923063012324,1057,0.10578942105789421,10000,0.43662302118933694,0.12443621699607059,-0.22289536231676482,0.6213699794422448,2786,0.2786721327867213,10000,0.7561258166152436,0.6460872755869874,0.9999999961394392,0.5339444433934984,0.8630733825842222,1.0
regulon|BRCA1 human,regulon,36,0.0260634269656826,0.0987676053696952,0.16322624743677375,0.029358071195304272,0.01851437217897387,0.7277986811871662,-0.17795063196165434,5276,0.5276472352764724,10000,0.3675631602441734,0.10050376007752691,-0.11851495995122478,-2.674482573260282,9950,0.995000499950005,10000,0.4112853998632945,0.11380466582508014,-0.19490644698137297,-2.179692287904893,9816,0.9816018398160185,10000,0.999999873896792,0.7184759197773157,0.9999999961394392,0.6606309464747304,1.0,1.0
regulon|BRCA1 mouse,regulon,5,0.008434723171565262,0.2029128716953782,0.3154477101845523,0.038408396445659604,0.09533290923464768,0.7978377965354728,-0.31441055890069014,5761,0.5761423857614238,10000,0.4334866259493163,0.12581496921622237,-0.23211925917781953,-1.8326416617221437,9596,0.9596040395960403,10000,0.45072114149008885,0.1315575028444268,-0.2972458336200605,-1.0282456597363665,8469,0.8469153084691531,10000,0.999999873896792,0.7813367078363798,0.9999999961394392,0.6958257434498903,1.0,1.0
regulon|CDX1 human,regulon,5,-0.05062200956937801,0.3998016833475706,0.48038277511961724,0.04512374162679425,0.09860653333199747,0.7203994096118225,-0.9709879047649586,8354,0.8354164583541646,10000,0.43799023812814464,0.1270469374920386,-0.26272922699068235,-0.30058618912374113,6331,0.6331366863313669,10000,0.4531372043745728,0.1331345273966953,-0.3226409220772615,0.20464691825481154,4426,0.44265573442655737,10000,0.999999873896792,0.9013040446919198,0.9999999961394392,0.8848819065461875,1.0,1.0
regulon|CEBPZ human,regulon,4,-0.11210982000455687,0.40143001125488786,0.46124401913875607,0.018536222374117086,0.12229289176596375,0.7763473628796337,-1.068304465550589,8725,0.8725127487251275,10000,0.4347990485440979,0.1345450133301299,-0.3303140336014457,-0.248013928300213,6164,0.6164383561643836,10000,0.4407451332877648,0.13858687754140803,-0.3718780960938356,0.14791361357330843,4675,0.46755324467553244,10000,0.999999873896792,0.9013834539230104,0.9999999961394392,0.906599017517603,1.0,1.0
regulon|CLOCK human,regulon,9,0.04671717171717171,0.1810298018391511,0.37388926862611077,0.029701945583656107,0.055889763391416616,0.8800430249943254,0.30444262242356807,3307,0.3307669233076692,10000,0.4278434042603827,0.12070058847970495,-0.2423953640677212,-2.044841748743684,9734,0.9734026597340266,10000,0.4396613533834587,0.1274616430802608,-0.2912055340092133,-0.5160147254333772,7073,0.7073292670732927,10000,0.999999873896792,0.6410067803901587,0.9999999961394392,0.4892046106123851,1.0,1.0
regulon|CREB1 mouse,regulon,20,0.049626938158794105,0.11028993667237776,0.15311004784688997,0.034051649566499975,0.028782943357426507,0.7092571707818173,0.5411291124358006,2655,0.2655734426557344,10000,0.38925333802927,0.10996593134326622,-0.11524139930124387,-2.536816611738492,9934,0.9934006599340066,10000,0.42039301435406706,0.12113987252568005,-0.20132365104453967,-2.206399601836436,9833,0.9833016698330167,10000,0.999999873896792,0.2116440701734393,0.9999999961394392,0.42430493792725993,1.0,1.0
regulon|CREB5 human,regulon,10,0.07100022784233309,0.33279866192689095,0.3524265208475735,0.02209256550467076,0.04868591704589879,0.9968153451422321,1.0045546085032042,1518,0.1518848115188481,10000,0.42334650554708225,0.12102209485053654,-0.2988208044728699,-0.7481926645875595,7812,0.7812218778122187,10000,0.43178537252221466,0.12678247310768254,-0.30849982654751934,-0.6259449727505934,7399,0.7399260073992601,10000,0.999999873896792,0.3074610396172672,0.9999999961394392,0.2946199355968018,1.0,1.0
